tweet_id,tmp_id,text_x,tw_date_x,year,lang,metadata,AR,MB,author,date
71,9.09e+17,.@fdlepio is coordinating state law enforcement radio system repairs &amp; establishing temp. communications for first responders in Monroe Co.,2017-09-15 23:02:00+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",2,2,131546062,2017-09-15
72,9.09e+17,@FLDEPNews requested an Emergency Management Assistance Compact for crews to assist repairs to the main line from Key Largo to Key West,2017-09-15 23:26:00+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",3,3,131546062,2017-09-15
73,9.09e+17,RT @FLSERT: If your home or business was damaged call Florida toll-free Insurance Consumer Helpline at 1-877-693-5236 #FLResponds https://t…,2017-09-15 23:51:14+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",2,2,131546062,2017-09-15
74,9.09e+17,Baby supply kits and food and water to support more than 100 first responders are mobilized to be deployed to Monroe County.,2017-09-15 23:57:00+00:00,2017,en,"{""name"":""Rick Scott"",""url"":""https://t.co/N5TDVcCjcr"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""username"":""SenRickScott"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg"",""location"":""The Sunshine State"",""verified"":true,""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""protected"":false}",3,2,131546062,2017-09-15
75,9.09e+17,"Kits de suministros para bebes, y agua y alimentos para 100 socorristas van en camino para ser desplegados en el condado de Monroe.",2017-09-16 00:02:04+00:00,2017,es,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
76,9.09e+17,Florida is 100% focused on helping Monroe County get their residents home quickly and safely- see how here: https://t.co/kT2bIUqAX0 https://t.co/wnbkYAr9M0,2017-09-16 00:17:34+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,3,131546062,2017-09-16
77,9.09e+17,Our aggressive efforts to expedite fuel resupply has reduced by shortages by 60% https://t.co/VgjOpCj0DJ,2017-09-16 00:25:28+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",1,3,131546062,2017-09-16
78,9.09e+17,Gov. Scott issues updates on continued Hurricane Irma response efforts: https://t.co/mtvhCZBXz9,2017-09-16 00:32:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
79,9.09e+17,.@FLDEPNews is mobilizing Beach Response Teams &amp; participating with assistance of @USACEHQ in efforts to expedite recovery of FL beaches.,2017-09-16 00:44:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
80,9.09e+17,".@VolunteerFla is working with Johnson &amp; Johnson to provide baby supplies, personal hygiene, and first-aid items to hurricane victims",2017-09-16 00:52:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
81,9.09e+17,".@VolunteerFla's Community Emergency Response Teams are assisting special needs residents, managing shelters, and feeding first responders",2017-09-16 01:11:00+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
82,9.09e+17,RT @FLSERT: Hurricane #Irma Power Outage Numbers as of 9/15/2017 9 PM ET. PDF at: https://t.co/MdtDTxRJZf https://t.co/BpmOefjynM,2017-09-16 01:42:53+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,3,131546062,2017-09-16
83,9.09e+17,I’m directing @FloridaDBPR to make it easier for Floridians to rebuild following Hurricane Irma: https://t.co/tcAq1dWsAP,2017-09-16 02:13:18+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",2,2,131546062,2017-09-16
84,9.09e+17,Families across the state are beginning to rebuild their homes &amp; businesses &amp; we must do all we can to help them recover quickly &amp; safely.,2017-09-16 02:13:50+00:00,2017,en,"{""public_metrics"":{""followers_count"":393608,""following_count"":1266,""tweet_count"":22513,""listed_count"":4081},""pinned_tweet_id"":""1573331112079892480"",""description"":""Florida's U.S. Senator. Fighting for Florida families and to Make Washington Work. #LetsGetToWork https://t.co/O6Ra1UNojy"",""entities"":{""url"":{""urls"":[{""start"":0,""end"":23,""url"":""https://t.co/N5TDVcCjcr"",""expanded_url"":""http://www.rickscott.senate.gov"",""display_url"":""rickscott.senate.gov""}]},""description"":{""urls"":[{""start"":98,""end"":121,""url"":""https://t.co/O6Ra1UNojy"",""expanded_url"":""http://instagram.com/flsenrickscott"",""display_url"":""instagram.com/flsenrickscott""}],""hashtags"":[{""start"":83,""end"":97,""tag"":""LetsGetToWork""}]}},""name"":""Rick Scott"",""location"":""The Sunshine State"",""id"":""131546062"",""created_at"":""2010-04-10T16:03:04.000Z"",""url"":""https://t.co/N5TDVcCjcr"",""protected"":false,""verified"":true,""username"":""SenRickScott"",""profile_image_url"":""https://pbs.twimg.com/profile_images/1082776530235916289/KVIfkvwW_normal.jpg""}",3,1,131546062,2017-09-16
